,0,1,2,3
"Art. 9º Os órgãos da Justiça do Trabalho criarão, vinculado a seus núcleos de gestão estratégica ou unidade análoga, um escritório corporativo de projetos como unidade organizacional.",Não,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
" Art. 10º Dependendo da necessidade do órgão, o Escritório de Projetos pode ser desdobrado em escritório setorial ou funcional de projetos com estrutura própria, com atribuições definidas no art. 3º desta Resolução e regras específicas de atuação a serem fixadas pela Administração, observadas as diretrizes ora estabelecidas.",Não é item de conformidade,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 11 A classificação, seleção, aprovação, priorização e balanceamento de projetos observarão critérios técnicos elaborados pelo Escritório de Projetos e validados pela Administração.
§ 1º Os projetos considerados estratégicos devem ser alinhados com o plano de gestão estratégica do órgão e terão prioridade de recursos humanos, materiais e orçamentários frente aos demais;
§ 2º Os projetos de abrangência nacional serão classificados pelo Conselho Superior da Justiça do Trabalho, e os considerados estratégicos, ainda que gerenciados em alguma unidade da Federação, terão o Conselho como patrocinador maior.",Sim,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 11 A classificação, seleção, aprovação, priorização e balanceamento de projetos observarão critérios técnicos elaborados pelo Escritório de Projetos e validados pela Administração.
§ 1º Os projetos considerados estratégicos devem ser alinhados com o plano de gestão estratégica do órgão e terão prioridade de recursos humanos, materiais e orçamentários frente aos demais;
§ 2º Os projetos de abrangência nacional serão classificados pelo Conselho Superior da Justiça do Trabalho, e os considerados estratégicos, ainda que gerenciados em alguma unidade da Federação, terão o Conselho como patrocinador maior.",Sim,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
Art. 12. A Administração estabelecerá critérios para o fluxo de aprovação de propostas de projetos e o alinhamento entre projetos estratégicos e proposta orçamentária.,Sim,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 13. Os Tribunais instituirão a unidade administrativa Escritório de Projetos no prazo máximo de 360 dias, contado a partir da publicação desta Resolução.

Parágrafo único. Deverão ser treinados, nesse prazo, no mínimo, 10 servidores, na disciplina “gestão de projetos”.   ",Não,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 13. Os Tribunais instituirão a unidade administrativa Escritório de Projetos no prazo máximo de 360 dias, contado a partir da publicação desta Resolução.

Parágrafo único. Deverão ser treinados, nesse prazo, no mínimo, 10 servidores, na disciplina “gestão de projetos”.   ",Não,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
 Art. 14. Esta Resolução entra em vigor na data de sua publicação.,Não é item de conformidade,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 1º Os Tribunais Regionais do Trabalho deverão instituir Serviço de Informações ao Cidadão - SIC, nos termos do art. 9º da Lei nº 12.527, de 18 de novembro de 2011, a fim de assegurar, entre outros, o direito fundamental de acesso a informações. ",Sim,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 2º O Serviço de Informações ao Cidadão - SIC será viabilizado mediante:

I – divulgação, no Portal da internet, para acesso público, de informações de interesse coletivo ou geral, entre as quais os nomes, subsídios, vencimentos e descontos legais dos magistrados e servidores do Tribunal Regional do Trabalho;  ",Sim,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 2º O Serviço de Informações ao Cidadão - SIC será viabilizado mediante:

II – disponibilização de meios para qualquer interessado, pessoa natural ou jurídica, solicitar informações; ",Sim,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 2º O Serviço de Informações ao Cidadão - SIC será viabilizado mediante:

III – disponibilização de equipamento para o próprio interessado consultar informações.  ",Sim,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
Art. 3º Os Comitês Gestores dos Portais dos Tribunais Regionais do Trabalho adotarão as providências necessárias para garantir permanente atualização nos portais das informações de que trata o inciso I do art. 2º.   ,Sim,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 4º Qualquer interessado pode apresentar pedido de acesso a informações ao Tribunal Regional do Trabalho: 

I – eletronicamente, por meio de formulário disponível no Portal na internet;  ",Sim,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 4º Qualquer interessado pode apresentar pedido de acesso a informações ao Tribunal Regional do Trabalho: 

II – por correspondência física, para o endereço da Ouvidoria do Tribunal Regional do Trabalho; ",Sim,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 4º Qualquer interessado pode apresentar pedido de acesso a informações ao Tribunal Regional do Trabalho: 

III - presencialmente, em unidade designada pelo Presidente do Tribunal Regional do Trabalho para tal finalidade.   ",Sim,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 4º Qualquer interessado pode apresentar pedido de acesso a informações ao Tribunal Regional do Trabalho: 

§ 1º O pedido de informações de que trata o caput deve conter a identificação do requerente e a especificação da informação pretendida. ",Sim,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 4º Qualquer interessado pode apresentar pedido de acesso a informações ao Tribunal Regional do Trabalho: 

§ 2º Não serão exigidos os motivos determinantes da solicitação de informação.  ",Sim,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 4º Qualquer interessado pode apresentar pedido de acesso a informações ao Tribunal Regional do Trabalho: 

§ 3º O fornecimento da informação é gratuito, salvo se houver necessidade de reprodução de documentos, situação em que poderá ser cobrado, exclusivamente, o valor necessário ao ressarcimento do custo da reprodução e dos materiais utilizados.   ",Sim,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 4º Qualquer interessado pode apresentar pedido de acesso a informações ao Tribunal Regional do Trabalho: 

§ 4º O SIC disponibilizará ao requerente, no prazo de resposta ao pedido de informações, a Guia de Recolhimento da União – GRU para pagamento do custo da reprodução e dos materiais utilizados.   ",Sim,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 4º Qualquer interessado pode apresentar pedido de acesso a informações ao Tribunal Regional do Trabalho: 

§ 5º Na hipótese do parágrafo anterior, a informação será prestada no prazo de 20 (vinte) dias úteis, contados da comprovação do pagamento pelo requerente.   ",Sim,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 4º Qualquer interessado pode apresentar pedido de acesso a informações ao Tribunal Regional do Trabalho: 

§ 6º Estará isento de ressarcir os custos previstos no parágrafo  anterior todo aquele cuja situação econômica não lhe permita fazê-lo sem prejuízo do sustento próprio ou da família, declarada nos termos da Lei nº 7.115, de 29 de agosto de 1983.  ",Sim,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 5º Compete às Ouvidorias dos Tribunais Regionais do Trabalho receber, registrar, controlar e responder o pedido de acesso a informações, preferencialmente por meio eletrônico.   ",Sim,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 6º O pedido de acesso a informações será respondido pela Ouvidoria que, se necessário, poderá consultar, por meio de sistema eletrônico, os gestores das unidades competentes. ",Sim,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 7º A resposta da unidade será encaminhada à Ouvidoria do Tribunal Regional do Trabalho, no prazo máximo de 15 (quinze) dias úteis, para posterior envio ao interessado. ",Sim,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 7º A resposta da unidade será encaminhada à Ouvidoria do Tribunal Regional do Trabalho, no prazo máximo de 15 (quinze) dias úteis, para posterior envio ao interessado. 

§ 1º O prazo referido no caput deste artigo poderá ser prorrogado por mais 10 (dez) dias úteis, mediante justificativa expressa, da qual será cientificado o requerente.  ",Não é item de conformidade,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 7º A resposta da unidade será encaminhada à Ouvidoria do Tribunal Regional do Trabalho, no prazo máximo de 15 (quinze) dias úteis, para posterior envio ao interessado. 

§ 2º O prazo entre a data de recebimento do pedido de informações e a de resposta ao interessado não poderá ser superior a 20 (vinte) dias úteis, exceto na hipótese do parágrafo anterior, em que não ultrapassará 30 (trinta) dias úteis. ",Não é item de conformidade,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 7º A resposta da unidade será encaminhada à Ouvidoria do Tribunal Regional do Trabalho, no prazo máximo de 15 (quinze) dias úteis, para posterior envio ao interessado. 

§ 3º Na hipótese do § 3º do artigo 4º deste Ato, o prazo de 15 (quinze) dias úteis mencionado no caput será contado da comprovação do pagamento dos custos pelo requerente.  ",Não é item de conformidade,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 8º Os gestores das unidades mencionados no art. 6º desta Resolução poderão indeferir o pedido de informações, justificadamente, nas seguintes hipóteses: 
I – informações a respeito de processos que tramitem em segredo de justiça, só acessíveis às partes e seus advogados; 
II – informações relativas aos autores de ações ajuizadas perante a Justiça do Trabalho; 
III – informações pessoais, assim consideradas as que dizem respeito à intimidade, vida privada, honra e imagem das pessoas, bem como às liberdades e garantias individuais, nos termos dos artigos 6º e 31 da Lei nº 12.527, de 2011; 
IV – pedidos genéricos, desproporcionais ou desarrazoados; 
V – pedidos que exijam trabalhos adicionais de análise, interpretação ou consolidação de dados e informações, ou serviço de produção ou tratamento de dados que não seja de competência da unidade; 
VI – informações protegidas por sigilo fiscal.  
§ 1º Para os fins do inciso III deste artigo, consideram-se informações pessoais, entre outras, o endereço, os telefones residencial e celular, o número de inscrição no Cadastro de Pessoas Físicas – CPF, a carteira de identidade (RG), a carteira funcional e o passaporte de magistrados e servidores (STF, Tribunal Pleno, Processo Ag.Reg. na Suspensão de Segurança 3.902 São Paulo, DJe de 3/10/2011).  ",Não é item de conformidade,Resolução nº 107/2012 - CSJT,CSJT,Secretaria Geral da Presidência
